timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
21750.77;2698;469;0;0;0;18003.837470439048;1;4;1
21751.763;2701;470;0;0;0;17923.05583229769;1;4;1
21752.717;2704;470;0;0;0;17847.35988742338;1;4;1
21753.718;2708;471;0;0;0;17771.41960694535;1;4;1
21754.723;2711;471;0;0;0;17692.64258686966;1;4;1
21755.705;2713;472;0;0;0;17612.107665524163;1;4;1
21756.736;2717;472;0;0;0;17536.54718365479;1;4;1
21757.723;2720;473;0;0;0;17461.047976493133;1;4;1
21758.72;2723;473;0;0;0;17386.10316240895;1;4;1
21759.84;2725;474;0;0;0;17296.852703682398;1;4;1
21760.731;2729;474;0;0;0;17236.327285012925;1;4;1
21761.723;2732;475;0;0;0;17163.356640862075;1;4;1
21762.7;2735;475;0;0;0;17093.007446557298;1;4;1
21763.714;2737;475;0;0;0;17016.487971168044;1;4;1
21764.716;2740;476;0;0;0;16944.816294753964;1;4;1
21765.777;2742;476;0;0;0;16865.956962082862;1;4;1
21766.778;2745;476;0;0;0;16796.449593373243;1;4;1
21767.722;2747;477;0;0;0;16727.782051357794;1;4;1
21768.673;2750;477;0;0;0;16663.52483779636;1;4;1
21769.692;2752;477;0;0;0;16590.838877482856;1;4;1
21770.678;2755;478;0;0;0;16524.443649581695;1;4;1
21771.696;2758;478;0;0;0;16456.838536872838;1;4;1
21772.687;2760;478;0;0;0;16388.294703229756;1;4;1
21773.792;2762;478;0;0;0;16311.775779481324;1;4;1
21774.826;2765;478;0;0;0;16244.95057249055;1;4;1
21775.689;2768;478;0;0;0;16191.448482461174;1;4;1
21776.693;2769;479;0;0;0;16120.210713414446;1;4;1
21777.731;2772;479;0;0;0;16054.885103084755;1;4;1
21778.706;2775;479;0;0;0;15994.733178645092;1;4;1
21779.727;2777;480;0;0;0;15927.670022091861;1;4;1
21780.69;2780;480;0;0;0;15869.47347562604;1;4;1
21781.691;2781;480;0;0;0;15802.090201049627;1;4;1
21782.743;2783;481;0;0;0;15734.628808296056;1;4;1
21783.768;2785;481;0;0;0;15670.267215382897;1;4;1
21784.723;2788;481;0;0;0;15614.759211893164;1;4;1
21785.696;2790;481;0;0;0;15555.044769809696;1;4;1
21786.741;2792;482;0;0;0;15490.378465293014;1;4;1
21787.709;2794;482;0;0;0;15432.052922482391;1;4;1
21788.712;2796;482;0;0;0;15371.889607191893;1;4;1
21789.719;2798;483;0;0;0;15311.399359436677;1;4;1
21790.752;2800;483;0;0;0;15250.315289584214;1;4;1
21791.727;2802;483;0;0;0;15193.534858984218;1;4;1
21792.706;2803;483;0;0;0;15133.618624369965;1;4;1
21793.718;2805;484;0;0;0;15074.854840157179;1;4;1
21794.708;2807;484;0;0;0;15018.560850823324;1;4;1
21795.711;2809;484;0;0;0;14961.919873358504;1;4;1
21796.816;2811;484;0;0;0;14899.400167046728;1;4;1
21797.715;2813;485;0;0;0;14849.620603668634;1;4;1
21798.764;2814;485;0;0;0;14788.300434844294;1;4;1
21799.77;2815;485;0;0;0;14730.126867786817;1;4;1
21800.763;2817;485;0;0;0;14676.465387844019;1;4;1
21801.746;2819;486;0;0;0;14623.284107160796;1;4;1
21802.721;2820;486;0;0;0;14568.339775338729;1;4;1
21803.702;2822;486;0;0;0;14516.686808137543;1;4;1
21804.716;2823;486;0;0;0;14460.316882433137;1;4;1
21805.702;2824;486;0;0;0;14406.033726802641;1;4;1
21806.725;2826;486;0;0;0;14353.221335332193;1;4;1
21807.719;2826;487;0;0;0;14295.636337871818;1;4;1
21808.716;2827;487;0;0;0;14242.026484617661;1;4;1
21809.718;2829;487;0;0;0;14191.69553741453;1;4;1
21810.703;2830;487;0;0;0;14139.590072100205;1;4;1
21811.71;2831;487;0;0;0;14086.669324489822;1;4;1
21812.705;2832;487;0;0;0;14034.826920761509;1;4;1
21813.714;2834;488;0;0;0;13985.180969104691;1;4;1
21814.701;2835;488;0;0;0;13934.570307329735;1;4;1
21815.805;2836;488;0;0;0;13878.0557800648;1;4;1
21816.801;2837;488;0;0;0;13827.782002492657;1;4;1
21817.752;2838;488;0;0;0;13780.276739741985;1;4;1
21818.68;2838;488;0;0;0;13731.295401327929;1;4;1
21819.709;2839;488;0;0;0;13680.409075847501;1;4;1
21820.714;2840;488;0;0;0;13631.164377287572;1;4;1
21821.714;2841;488;0;0;0;13582.551961774541;1;4;1
21822.71;2842;489;0;0;0;13533.997330603317;1;4;1
21823.729;2843;489;0;0;0;13485.152746399657;1;4;1
21824.713;2844;489;0;0;0;13438.441782399288;1;4;1
21825.702;2845;489;0;0;0;13391.824335566065;1;4;1
21826.707;2846;489;0;0;0;13344.756473438498;1;4;1
21827.751;2847;489;0;0;0;13296.119495108924;1;4;1
21828.758;2848;489;0;0;0;13249.665053107077;1;4;1
21829.93;2849;489;0;0;0;13195.55497487977;1;4;1
21830.671;2849;489;0;0;0;13159.747912140323;1;4;1
21831.71;2850;489;0;0;0;13112.759214186179;1;4;1
21833.707;2851;489;0;0;0;13020.790789671033;1;4;1
21834.745;2852;489;0;0;0;12974.885327516005;1;4;1
21835.692;2853;489;0;0;0;12933.553659269688;1;4;1
21836.708;2854;489;0;0;0;12889.315678279305;1;4;1
21838.678;2855;489;0;0;0;12801.800862235483;1;4;1
21839.693;2856;489;0;0;0;12758.551626129729;1;4;1
21841.692;2857;489;0;0;0;12671.570377222373;1;4;1
21842.676;2858;489;0;0;0;12630.61603269518;1;4;1
21843.695;2859;489;0;0;0;12588.403588595043;1;4;1
21845.692;2860;489;0;0;0;12503.899095425575;1;4;1
21846.673;2860;489;0;0;0;12461.465929479788;1;4;1
