timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
107650.711;1373;71;0;0;0;21.9572999992827;1;3;2
107658.7;1372;68;0;0;0;21.946528308101943;1;3;2
107666.699;1369;65;0;0;0;21.91556058075805;1;3;2
107674.699;1368;63;0;0;0;21.90421516431309;1;3;2
107682.697;1367;61;0;0;0;21.89284674067906;1;3;2
107690.697;1364;60;0;0;0;21.860918589732847;1;3;2
107698.698;1362;58;0;0;0;21.839484456557006;1;3;2
107706.698;1360;57;0;0;0;21.81762124605294;1;3;2
107714.781;1357;57;0;0;0;21.785302311517196;1;3;2
107722.7;1355;57;0;0;0;21.763075410109973;1;3;2
107730.696;1351;56;0;0;0;21.721246860093554;1;3;2
107738.712;1347;56;0;0;0;21.679048471363977;1;3;2
107746.71;1345;56;0;0;0;21.65687361057205;1;3;2
107754.721;1341;55;0;0;0;21.615172033719542;1;3;2
107770.703;1339;54;0;0;0;21.59126270988321;1;3;2
107778.703;1338;54;0;0;0;21.579110890261877;1;3;2
107786.037;1338;54;0;0;0;21.577105144498162;1;3;2
107803.892;1337;54;0;0;0;21.56226714057264;1;3;2
108050.168;1335;54;0;0;0;21.4753487599588;1;3;2
108058.036;1334;54;0;0;0;21.46329869721105;1;3;2
108066.03;1332;57;0;0;0;21.440071961728187;1;3;2
108074.995;1330;62;0;0;0;21.415621049960713;1;3;2
108081.99;1329;68;0;0;0;21.400924273644165;1;3;2
108091.015;1328;75;0;0;0;21.384858216397003;1;3;2
108098.119;1328;88;0;0;0;21.375042977949303;1;3;2
108137.047;1328;106;0;0;0;21.35152951581426;1;3;2
108138.033;1340;191;0;0;0;21.376491687375683;1;3;2
108140.05;1344;230;0;0;0;21.35477617113206;1;3;2
108146.052;1351;275;0;0;0;21.338768173166013;1;3;2
108154.182;1355;311;0;0;0;21.298239870714816;1;3;2
108162.213;1360;337;0;0;0;21.283852766255666;1;3;2
108171.03;1361;356;0;0;0;21.242411606151837;1;3;2
108178.03;1361;369;0;0;0;21.205222508452387;1;3;2
108186.082;1361;377;0;0;0;21.18068021462716;1;3;2
108194.031;1361;380;0;0;0;21.170032254128387;1;3;2
108202.03;1361;384;0;0;0;21.156421144645794;1;3;2
108210.051;1361;384;0;0;0;21.154281978153954;1;3;2
108218.049;1361;386;0;0;0;21.14636501024893;1;3;2
108258.032;1361;386;0;0;0;0;2;3;2
108362.032;1362;387;0;0;0;21.115367828127447;1;3;2
108370.068;1365;387;0;0;0;21.14387420435606;1;3;2
108378.059;1368;386;0;0;0;21.175298146525364;1;3;2
108418.185;1369;386;0;0;0;21.174834028907583;1;3;2
108570.111;1370;386;0;0;0;21.144665864089806;1;3;2
108633.975;1372;386;0;0;0;21.148128541025113;1;3;2
108642.145;1373;385;0;0;0;21.159026607272192;1;3;2
108658.112;1374;383;0;0;0;21.170691839707857;1;3;2
109818.329;1369;383;0;0;0;20.816983740700802;1;3;2
109826.513;1357;384;0;0;0;20.691772440559998;1;3;2
109834.328;1347;386;0;0;0;20.584110301030076;1;3;2
109842.45;1335;389;0;0;0;20.45374577298586;1;3;2
109850.449;1328;390;0;0;0;20.37917636922628;1;3;2
109858.362;1321;390;0;0;0;20.30767737841933;1;3;2
109866.507;1316;391;0;0;0;20.253131866389563;1;3;2
