timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user;programm
22783.769;312;940;0;0;0;421.6882592948813;1;2;2
22783.769;314;928;0;0;0;428.6451410278372;1;2;2
22790.915;318;913;0;0;0;435.78817561794705;1;2;2
22797.967;321;894;0;0;0;444.42905798068205;1;2;2
22805.525;324;882;0;0;0;449.1429822838008;1;2;2
22813.014;327;868;0;0;0;454.605250281275;1;2;2
22820.458;332;842;0;0;0;465.4762113093971;1;2;2
22828.423;334;830;0;0;0;469.1484750647298;1;2;2
22835.513;337;815;0;0;0;474.2575823714993;1;2;2
22843.821;340;806;0;0;0;476.47180141362713;1;2;2
22850.956;342;799;0;0;0;477.92129524099045;1;2;2
22859.191;342;797;0;0;0;476.80274575187946;1;2;2
22865.92;344;793;0;0;0;477.13421872165844;1;2;2
22873.569;345;788;0;0;0;477.452791377536;1;2;2
22880.524;346;782;0;0;0;478.2790838630599;1;2;2
22888.815;347;775;0;0;0;479.13267182936016;1;2;2
22895.609;348;772;0;0;0;478.84209919978366;1;2;2
22903.011;349;765;0;0;0;479.8346039984662;1;2;2
22910.287;350;763;0;0;0;479.06026430011707;1;2;2
22917.944;351;756;0;0;0;479.94058351879687;1;2;2
22925.924;352;753;0;0;0;479.3429547367276;1;2;2
22932.741;352;747;0;0;0;479.85709204121554;1;2;2
22941.08;354;739;0;0;0;480.9817845159197;1;2;2
22948.026;354;734;0;0;0;481.0749458052233;1;2;2
22956.201;355;728;0;0;0;481.35565362399547;1;2;2
22963.418;355;726;0;0;0;480.3993731213026;1;2;2
22970.526;355;721;0;0;0;480.4149466792146;1;2;2
22978.023;355;714;0;0;0;480.9471173158772;1;2;2
22985.644;355;707;0;0;0;481.41781966548854;1;2;2
22993.244;354;700;0;0;0;481.70893923569633;1;2;2
23000.523;354;693;0;0;0;482.1889636110227;1;2;2
23009.215;354;689;0;0;0;481.4661620045926;1;2;2
23016.192;353;684;0;0;0;481.24681787755236;1;2;2
23024.054;353;683;0;0;0;479.841952880667;1;2;2
23030.439;353;678;0;0;0;479.88486264208285;1;2;2
23038.426;353;675;0;0;0;479.01906772906034;1;2;2
23045.915;351;667;0;0;0;479.338211883601;1;2;2
23052.959;350;659;0;0;0;479.8589423820532;1;2;2
23060.919;349;650;0;0;0;480.4107398806141;1;2;2
23068.041;348;646;0;0;0;479.8098139623401;1;2;2
23076.343;347;643;0;0;0;478.70312370293965;1;2;2
23083.541;345;638;0;0;0;478.1984456683735;1;2;2
23090.398;344;634;0;0;0;477.6431385553108;1;2;2
23098.407;344;634;0;0;0;475.9905811915751;1;2;2
23106.187;343;630;0;0;0;475.2490045684009;1;2;2
23112.993;343;629;0;0;0;474.1052118416395;1;2;2
23120.462;342;625;0;0;0;473.42823339734065;1;2;2
23128.403;342;624;0;0;0;472.0656033266196;1;2;2
23135.535;342;622;0;0;0;471.11249376971244;1;2;2
23143.889;341;618;0;0;0;470.26202968702927;1;2;2
23150.829;341;615;0;0;0;469.5867320526703;1;2;2
23158.399;340;611;0;0;0;468.8890240657746;1;2;2
23166.917;340;610;0;0;0;467.44322360639154;1;2;2
23195.702;340;609;0;0;0;462.0918308098384;1;2;2
23218.105;340;608;0;0;0;458.0638109715992;1;2;2
23233.784;340;608;0;0;0;455.1326766777244;1;2;2
23241.212;340;607;0;0;0;453.97869432597525;1;2;2
23270.503;340;606;0;0;0;448.8503301409222;1;2;2
23300.492;339;606;0;0;0;443.3815039129907;1;2;2
23323.937;339;605;0;0;0;439.50311462248135;1;2;2
23330.89;339;604;0;0;0;438.5159784307813;1;2;2
23338.646;338;601;0;0;0;437.6992460924287;1;2;2
23346.287;338;600;0;0;0;436.6036837193324;1;2;2
23353.911;338;599;0;0;0;435.5170676538702;1;2;2
23360.889;337;597;0;0;0;434.635385763148;1;2;2
23367.999;337;596;0;0;0;433.64566358449855;1;2;2
23376.435;337;595;0;0;0;432.4396683208257;1;2;2
23383.645;336;594;0;0;0;431.32901255710107;1;2;2
23502.999;336;594;0;0;0;412.39843898087344;1;2;2
23533.844;336;594;0;0;0;0;2;2;2
33593.412;336;594;0;0;0;87.54961385072282;1;2;2
33593.412;337;594;0;0;0;87.573033664681;1;2;2
33594.413;344;594;0;0;0;87.731886529959;1;2;2
33598.413;348;594;0;0;0;87.80054123980996;1;2;2
33598.413;528;569;0;0;0;94.05399241755269;1;2;2
33599.622;541;567;0;0;0;94.56703896971702;1;2;2
33605.199;578;562;0;0;0;96.02778675566752;1;2;2
33613.43;963;508;0;0;0;114.73796930235791;1;2;2
33620.682;992;503;0;0;0;116.2955120740815;1;2;2
33627.683;1024;499;0;0;0;118.00529538442662;1;2;2
33635.268;1074;490;0;0;0;120.82145455486224;1;2;2
33643.268;1124;479;0;0;0;123.72825784568408;1;2;2
33650.268;1161;470;0;0;0;125.9138745064191;1;2;2
33658.268;1178;466;0;0;0;126.87426547149391;1;2;2
33665.381;1205;459;0;0;0;128.47591070833408;1;2;2
33682.51;1218;454;0;0;0;129.14721542738647;1;2;2
33683.437;1224;453;0;0;0;129.49944299109265;1;2;2
33688.223;1244;445;0;0;0;130.75629923974063;1;2;2
33695.712;1254;440;0;0;0;131.35353886653743;1;2;2
33703.166;1267;434;0;0;0;132.14238212256438;1;2;2
33710.166;1277;429;0;0;0;132.7432572597137;1;2;2
33718.166;1287;423;0;0;0;133.35213155522308;1;2;2
33725.221;1289;421;0;0;0;133.4325564249171;1;2;2
33733.681;1296;416;0;0;0;133.8426093398495;1;2;2
33740.763;1302;410;0;0;0;134.22605314779028;1;2;2
33747.754;1310;404;0;0;0;134.72414519419797;1;2;2
33755.705;1318;396;0;0;0;135.24541223440147;1;2;2
33762.753;1325;389;0;0;0;135.69784506744531;1;2;2
33770.721;1333;382;0;0;0;136.19613159573706;1;2;2
33777.673;1342;374;0;0;0;136.776997452861;1;2;2
33785.647;1347;370;0;0;0;137.0479540094146;1;2;2
33793.546;1358;361;0;0;0;137.74616209062606;1;2;2
33801.266;1362;358;0;0;0;137.94360934497868;1;2;2
33807.995;1375;346;0;0;0;138.81041732301418;1;2;2
33815.58;1386;335;0;0;0;139.53080119702975;1;2;2
33822.186;1395;323;0;0;0;140.15274241983343;1;2;2
33830.3;1398;320;0;0;0;140.2815886913247;1;2;2
33838.235;1400;317;0;0;0;140.35333030306774;1;2;2
33845.786;1403;313;0;0;0;140.5003292594103;1;2;2
33853.031;1405;311;0;0;0;140.56545568691172;1;2;2
33860.664;1405;311;0;0;0;140.48340886595588;1;2;2
33868.17;1405;310;0;0;0;140.41573696239485;1;2;2
33883.605;1405;309;0;0;0;140.26315219522496;1;2;2
33890.441;1405;309;0;0;0;140.18999690084777;1;2;2
33898.458;1406;307;0;0;0;140.1881615951322;1;2;2
33905.887;1406;304;0;0;0;140.14677902385387;1;2;2
33913.005;1406;301;0;0;0;140.10837906500677;1;2;2
33920.553;1407;295;0;0;0;140.16000507971924;1;2;2
33928.071;1408;290;0;0;0;140.19837188045133;1;2;2
33935.465;1409;283;0;0;0;140.26034131256458;1;2;2
33943.003;1410;279;0;0;0;140.28432451604007;1;2;2
33950.568;1411;275;0;0;0;140.30729841760626;1;2;2
33958.705;1414;265;0;0;0;140.50537783980462;1;2;2
33965.527;1416;255;0;0;0;140.65500742905436;1;2;2
33972.986;1419;246;0;0;0;140.84129552514133;1;2;2
33980.494;1420;243;0;0;0;140.84896497254488;1;2;2
33988.064;1422;235;0;0;0;140.9617757520624;1;2;2
33995.573;1424;225;0;0;0;141.09076076730125;1;2;2
34003.136;1425;222;0;0;0;141.09503182297414;1;2;2
34010.507;1426;219;0;0;0;141.10097095883583;1;2;2
34018.529;1428;211;0;0;0;141.20050039045577;1;2;2
34025.908;1431;204;0;0;0;141.3536156224593;1;2;2
34034.847;1432;200;0;0;0;141.34851907035372;1;2;2
34041.348;1434;193;0;0;0;141.44990931460762;1;2;2
34048.007;1436;190;0;0;0;141.51730324969964;1;2;2
34056.593;1437;186;0;0;0;141.5135688487868;1;2;2
34063.402;1440;178;0;0;0;141.67220181168295;1;2;2
34070.508;1440;174;0;0;0;141.62459366008673;1;2;2
34078.026;1441;167;0;0;0;141.6497543889128;1;2;2
34086.128;1442;165;0;0;0;141.6342601327237;1;2;2
34094.435;1442;160;0;0;0;141.57826349542273;1;2;2
34101.954;1442;158;0;0;0;141.5110037825939;1;2;2
34108.013;1442;155;0;0;0;141.46534938722883;1;2;2
34115.511;1442;154;0;0;0;141.3919360670748;1;2;2
34123.379;1445;149;0;0;0;141.5107348444912;1;2;2
34130.88;1446;146;0;0;0;141.50612016186878;1;2;2
34137.985;1447;143;0;0;0;141.5053499952628;1;2;2
34146.017;1451;136;0;0;0;141.68824220078787;1;2;2
34152.925;1453;133;0;0;0;141.74563882118983;1;2;2
34161.324;1453;131;0;0;0;141.66705952486367;1;2;2
34168.12;1455;129;0;0;0;141.71996322998547;1;2;2
34175.705;1458;124;0;0;0;141.83646503835277;1;2;2
34183.459;1459;122;0;0;0;141.82134039926532;1;2;2
34190.983;1460;120;0;0;0;141.8085166314861;1;2;2
34199.125;1461;118;0;0;0;141.78902635170246;1;2;2
34206.329;1463;116;0;0;0;141.8365594453236;1;2;2
34212.994;1464;115;0;0;0;141.82791087527673;1;2;2
34220.877;1464;113;0;0;0;141.7536158154087;1;2;2
34228.392;1465;113;0;0;0;141.73155661560264;1;2;2
34235.418;1466;112;0;0;0;141.71907639039557;1;2;2
34242.989;1468;110;0;0;0;141.76230359130614;1;2;2
34259.425;1470;109;0;0;0;141.70787404960268;1;2;2
34259.425;1472;107;0;0;0;141.83053769989675;1;2;2
34267.056;1474;106;0;0;0;141.8686666474849;1;2;2
34272.981;1475;104;0;0;0;141.87161942220186;1;2;2
34280.49;1476;103;0;0;0;141.8538066517874;1;2;2
34288.376;1478;102;0;0;0;141.88913464213212;1;2;2
34295.879;1479;100;0;0;0;141.87523670577843;1;2;2
34303.898;1481;99;0;0;0;141.90907955670687;1;2;2
34310.693;1483;97;0;0;0;141.95949694055508;1;2;2
34318.706;1485;97;0;0;0;141.98959950183445;1;2;2
34325.882;1486;96;0;0;0;141.97513158978754;1;2;2
34333.737;1488;96;0;0;0;142.006936800291;1;2;2
34340.882;1491;94;0;0;0;142.1105573315385;1;2;2
34349.162;1494;92;0;0;0;142.2021373927802;1;2;2
34355.874;1496;91;0;0;0;142.2494607818312;1;2;2
34363.375;1499;89;0;0;0;142.3489931600076;1;2;2
34371.494;1502;87;0;0;0;142.4419045644633;1;2;2
34377.948;1503;87;0;0;0;142.43137171192936;1;2;2
34386.29;1504;86;0;0;0;142.40437937368847;1;2;2
34393.38;1506;86;0;0;0;142.44432158441484;1;2;2
34401.099;1506;86;0;0;0;142.3635781823643;1;2;2
34408.002;1507;85;0;0;0;142.35170857069733;1;2;2
34438.376;1509;84;0;0;0;142.15208602941547;1;2;2
34445.885;1509;84;0;0;0;142.0739573972876;1;2;2
34453.004;1510;83;0;0;0;142.05999096962498;1;2;2
34460.404;1512;83;0;0;0;142.09686742806636;1;2;2
34468.362;1514;82;0;0;0;142.1310673504018;1;2;2
34475.524;1517;81;0;0;0;142.23039498051645;1;2;2
34484.106;1519;80;0;0;0;142.25806156332837;1;2;2
34490.875;1520;80;0;0;0;142.24467629800532;1;2;2
34497.914;1521;79;0;0;0;142.23149058570735;1;2;2
34505.494;1522;79;0;0;0;142.20975458614285;1;2;2
34581.444;1522;79;0;0;0;0;2;2;2
35072.649;1522;79;0;0;0;136.565246174853;1;2;2
35079.295;1522;79;0;0;0;136.5017578959876;1;2;2
35079.295;1521;79;0;0;0;136.44720641426304;1;2;2
35093.722;1520;79;0;0;0;136.2551628706801;1;2;2
35100.837;1519;79;0;0;0;136.13300935086156;1;2;2
35108.866;1517;79;0;0;0;135.94793065724593;1;2;2
35115.297;1515;80;0;0;0;135.77540269634278;1;2;2
35123.362;1512;80;0;0;0;135.53622271171636;1;2;2
35131.421;1506;82;0;0;0;135.1292017056512;1;2;2
35139.427;1504;82;0;0;0;134.9456560874086;1;2;2
35147.427;1496;83;0;0;0;134.43559025893373;1;2;2
35152.833;1479;87;0;0;0;133.45821520184907;1;2;2
35160.984;1465;91;0;0;0;132.62002685515634;1;2;2
35168.367;1450;96;0;0;0;131.73531450662753;1;2;2
35176.384;1435;100;0;0;0;130.85174094093804;1;2;2
35184.451;1424;102;0;0;0;130.18989203484423;1;2;2
35192.496;1412;106;0;0;0;129.4703153731483;1;2;2
35200.383;1400;110;0;0;0;128.75448938755142;1;2;2
35208.508;1381;116;0;0;0;127.66595258423627;1;2;2
35216.485;1369;119;0;0;0;126.9597647594914;1;2;2
35224.484;1344;127;0;0;0;125.56375615479121;1;2;2
35232.484;1329;131;0;0;0;124.70688847074717;1;2;2
35241.256;1315;136;0;0;0;123.89296520188152;1;2;2
35243.03;1309;138;0;0;0;123.56284690470189;1;2;2
35251.086;1280;145;0;0;0;121.99428946331213;1;2;2
35259.144;1265;149;0;0;0;121.15381854973897;1;2;2
35267.081;1248;152;0;0;0;120.22564814877569;1;2;2
35275.182;1231;156;0;0;0;119.29589543285155;1;2;2
35284.756;1212;159;0;0;0;118.26875110606166;1;2;2
35287.761;1189;164;0;0;0;117.0962170862553;1;2;2
35295.206;1166;169;0;0;0;115.8979907615905;1;2;2
35302.45;1157;170;0;0;0;115.40431415055689;1;2;2
35310.277;1139;173;0;0;0;114.46872316723434;1;2;2
35318.126;1115;178;0;0;0;113.24558335006073;1;2;2
35326.199;1107;179;0;0;0;112.8033149154552;1;2;2
35333.518;1088;183;0;0;0;111.838950476963;1;2;2
35341.582;1068;186;0;0;0;110.83960210160338;1;2;2
35349.591;1049;189;0;0;0;109.89553838570879;1;2;2
35357.66;1041;191;0;0;0;109.45941908857165;1;2;2
35365.693;1030;192;0;0;0;108.90009977996485;1;2;2
35371.458;1009;195;0;0;0;107.90363466971114;1;2;2
35377.541;984;198;0;0;0;106.74276430031207;1;2;2
35385.075;975;198;0;0;0;106.29942414734323;1;2;2
35393.09;954;201;0;0;0;105.3174844588838;1;2;2
35401.082;932;204;0;0;0;104.30616391208392;1;2;2
35409.081;925;206;0;0;0;103.93880558045409;1;2;2
35417.085;916;206;0;0;0;103.50886984114605;1;2;2
35421.417;909;206;0;0;0;103.1897462860372;1;2;2
35429.422;889;206;0;0;0;102.31736265247508;1;2;2
35437.423;871;206;0;0;0;101.53759893151212;1;2;2
35445.423;861;206;0;0;0;101.08445541422522;1;2;2
35453.426;841;206;0;0;0;100.24343872463992;1;2;2
35461.433;834;206;0;0;0;99.91678100880605;1;2;2
35466.693;826;206;0;0;0;99.57215794573138;1;2;2
35479.269;817;206;0;0;0;99.14223729834508;1;2;2
35485.618;801;206;0;0;0;98.49328692369986;1;2;2
35493.737;794;206;0;0;0;98.17650099183966;1;2;2
35501.717;787;206;0;0;0;97.86259720523299;1;2;2
35509.613;769;205;0;0;0;97.15740556541667;1;2;2
35511.913;761;205;0;0;0;96.85137288546218;1;2;2
35519.941;752;204;0;0;0;96.48393613808649;1;2;2
35527.941;744;204;0;0;0;96.1457200232805;1;2;2
35535.941;720;202;0;0;0;95.26941556574542;1;2;2
35543.943;712;201;0;0;0;94.95099271500747;1;2;2
35550.332;703;201;0;0;0;94.60174078762506;1;2;2
35558.367;685;200;0;0;0;93.95288465070857;1;2;2
35566.46;676;199;0;0;0;93.61227166859311;1;2;2
35574.455;669;197;0;0;0;93.35079347670748;1;2;2
35582.457;661;197;0;0;0;93.03959621137807;1;2;2
35590.456;654;196;0;0;0;92.77296884857543;1;2;2
35598.454;647;195;0;0;0;92.508494240477;1;2;2
35606.456;626;192;0;0;0;91.82700651529098;1;2;2
35614.455;616;191;0;0;0;91.47885670081584;1;2;2
35622.454;604;188;0;0;0;91.0935683842919;1;2;2
35630.454;593;187;0;0;0;90.72522398901685;1;2;2
35638.366;580;184;0;0;0;90.3229750480709;1;2;2
35646.351;568;182;0;0;0;89.9468046221331;1;2;2
35646.351;534;174;0;0;0;89.07136079514025;1;2;2
35654.355;522;172;0;0;0;88.71863179740241;1;2;2
35662.351;512;169;0;0;0;88.43331839860704;1;2;2
35670.351;501;167;0;0;0;88.1181062151266;1;2;2
35678.356;492;164;0;0;0;87.8672272499856;1;2;2
35686.418;484;160;0;0;0;87.65259786523642;1;2;2
35694.353;461;152;0;0;0;87.1106779345399;1;2;2
35700.33;451;148;0;0;0;86.87114896484559;1;2;2
35708.793;423;138;0;0;0;86.26136353234384;1;2;2
35716.998;413;135;0;0;0;86.01763428133279;1;2;2
35725.104;401;131;0;0;0;85.74391982918915;1;2;2
35733.127;371;123;0;0;0;85.14454783632847;1;2;2
35741.102;361;120;0;0;0;84.92588339300845;1;2;2
35749.106;354;118;0;0;0;84.76126065017883;1;2;2
35752.364;346;115;0;0;0;84.61365818119756;1;2;2
35760.459;336;113;0;0;0;84.40001285699253;1;2;2
35767.879;327;109;0;0;0;84.2240382215666;1;2;2
35775.973;318;105;0;0;0;84.04768605404274;1;2;2
35784.306;314;103;0;0;0;83.94511186817861;1;2;2
35792.539;311;101;0;0;0;83.8602461728445;1;2;2
35797.615;303;96;0;0;0;83.72792780432299;1;2;2
35805.659;294;91;0;0;0;83.56550550555514;1;2;2
35813.657;291;89;0;0;0;83.48406164395445;1;2;2
35819.818;283;85;0;0;0;83.34654242844846;1;2;2
35827.864;274;80;0;0;0;83.19082814608124;1;2;2
35835.841;270;78;0;0;0;83.09735982855537;1;2;2
35843.26;266;77;0;0;0;83.00361042355276;1;2;2
35850.392;257;73;0;0;0;82.8552151874884;1;2;2
35857.803;253;71;0;0;0;82.76791709269186;1;2;2
35864.969;247;68;0;0;0;82.65992475993778;1;2;2
35872.987;246;68;0;0;0;82.60289706609981;1;2;2
35880.991;240;65;0;0;0;82.49219986383304;1;2;2
35889.094;238;65;0;0;0;82.42253677831583;1;2;2
35897.119;235;64;0;0;0;82.34448739130652;1;2;2
35905.089;231;62;0;0;0;82.25824662478873;1;2;2
35915.606;222;59;0;0;0;82.10235735311909;1;2;2
35921.3;217;57;0;0;0;82.01926978067138;1;2;2
35926.26;203;53;0;0;0;81.84760340920903;1;2;2
35938.335;189;50;0;0;0;81.64440696412518;1;2;2
35938.84;177;46;0;0;0;81.53474612641054;1;2;2
35946.849;164;42;0;0;0;81.38270606448233;1;2;2
35954.854;160;41;0;0;0;81.30736350716367;1;2;2
35962.855;156;40;0;0;0;81.23291032542215;1;2;2
35970.851;147;36;0;0;0;81.12542283880768;1;2;2
35978.853;143;35;0;0;0;81.05361240749458;1;2;2
35994.971;136;33;0;0;0;80.9192212880808;1;2;2
35994.971;130;31;0;0;0;80.88001012846733;1;2;2
36002.852;127;30;0;0;0;80.81916658506381;1;2;2
36010.962;122;28;0;0;0;80.74597835428015;1;2;2
36018.973;120;27;0;0;0;80.69206965982892;1;2;2
36026.966;118;26;0;0;0;80.63847133211151;1;2;2
36034.883;115;25;0;0;0;80.57932716274127;1;2;2
36042.951;114;25;0;0;0;80.53061707412026;1;2;2
36050.85;113;24;0;0;0;80.48420816944385;1;2;2
36058.857;112;24;0;0;0;80.4360261838211;1;2;2
36060.242;111;24;0;0;0;80.42279330865428;1;2;2
