timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user
99661.178;-204;-31;0;0;0;41.50388297636321;1;1
99664.801;-200;-31;0;0;0;41.55499205098142;1;1
99668.476;-195;-31;0;0;0;41.619343194458104;1;1
99672.479;-188;-31;0;0;0;41.71005656412015;1;1
99677.05;-179;-31;0;0;0;41.826993519510665;1;1
99681.043;-169;-31;0;0;0;41.95751157524917;1;1
99685.007;-161;-31;0;0;0;42.06148640727122;1;1
99689.075;-152;-31;0;0;0;42.178664176223144;1;1
99693.296;-143;-31;0;0;0;42.295743410530214;1;1
99697.053;-135;-31;0;0;0;42.39980001626719;1;1
99701.093;-126;-32;0;0;0;42.50368662752408;1;1
99705.095;-120;-32;0;0;0;42.581045071007836;1;1
99709.201;-115;-33;0;0;0;42.631799365649975;1;1
99713.193;-111;-33;0;0;0;42.68261268909628;1;1
99716.683;-110;-33;0;0;0;42.69390359050555;1;1
99721.21;-109;-34;0;0;0;42.69133951918195;1;1
99732.736;-109;-35;0;0;0;42.67154824580276;1;1
99764.738;-108;-35;0;0;0;42.66670117480866;1;1
99853.358;-108;-35;0;0;0;42.61662699488656;1;1
99869.238;-108;-36;0;0;0;42.59442609631393;1;1
99877.171;-108;-36;0;0;0;42.58995260785482;1;1
99881.11;-108;-37;0;0;0;42.574493382724334;1;1
99885.113;-108;-38;0;0;0;42.55899971339195;1;1
99889.184;-108;-39;0;0;0;42.543469392131385;1;1
99893.175;-109;-39;0;0;0;42.52798577730734;1;1
99901.307;-109;-40;0;0;0;42.510173887654524;1;1
99905.165;-110;-40;0;0;0;42.49476931209597;1;1
99941.385;-111;-41;0;0;0;42.447954066154864;1;1
100037.561;-111;-41;0;0;0;0;2;1
100245.249;-111;-41;0;0;0;42.2780198103286;1;1
100245.249;-112;-41;0;0;0;42.26484498333878;1;1
100245.249;-113;-41;0;0;0;42.251670156348965;1;1
100245.249;-115;-41;0;0;0;42.22532050236933;1;1
100260.87;-116;-41;0;0;0;42.203460035654814;1;1
100260.87;-118;-41;0;0;0;42.177115803422815;1;1
100268.775;-119;-40;0;0;0;42.17272454410818;1;1
100272.765;-120;-39;0;0;0;42.17050843027579;1;1
100277.763;-122;-39;0;0;0;42.14139441317575;1;1
100280.743;-125;-37;0;0;0;42.12657200491892;1;1
100284.732;-127;-35;0;0;0;42.124359219891105;1;1
100288.722;-129;-32;0;0;0;42.135313398115855;1;1
100292.724;-132;-30;0;0;0;42.119926583085146;1;1
100297.698;-135;-27;0;0;0;42.117168303337984;1;1
100300.692;-139;-24;0;0;0;42.10234297563878;1;1
100304.679;-142;-20;0;0;0;42.11329767196664;1;1
100308.668;-147;-16;0;0;0;42.09792245304673;1;1
100322.631;-152;-11;0;0;0;42.09018600190179;1;1
100322.631;-164;-1;0;0;0;42.063863183889346;1;1
100324.629;-170;4;0;0;0;41.94430751455235;1;1
100329.613;-177;10;0;0;0;41.77047377337365;1;1
100332.615;-184;16;0;0;0;41.597747778708566;1;1
100336.611;-193;24;0;0;0;41.37185763864833;1;1
100353.548;-203;31;0;0;0;41.13898604489814;1;1
100354.546;-224;45;0;0;0;40.677990005265244;1;1
100355.549;-235;52;0;0;0;40.44065048404788;1;1
100358.539;-246;60;0;0;0;40.18911114512459;1;1
100362.525;-258;66;0;0;0;39.95022283792308;1;1
100367.511;-270;73;0;0;0;39.69768359280926;1;1
100370.506;-283;80;0;0;0;39.43305733437636;1;1
100374.494;-296;86;0;0;0;39.18109280131924;1;1
100378.482;-308;92;0;0;0;38.942306440363076;1;1
100382.488;-320;97;0;0;0;38.71668701309229;1;1
100386.461;-334;103;0;0;0;38.45165697645022;1;1
100390.45;-352;110;0;0;0;38.12089823934575;1;1
100394.438;-364;113;0;0;0;37.921664518079155;1;1
100398.429;-379;117;0;0;0;37.66985703401746;1;1
100402.424;-396;122;0;0;0;37.37863120320276;1;1
100406.406;-414;126;0;0;0;37.08744230247046;1;1
100410.396;-433;130;0;0;0;36.78313379469217;1;1
100414.386;-452;135;0;0;0;36.465711675161444;1;1
100419.374;-473;138;0;0;0;36.14784864435709;1;1
100422.363;-494;142;0;0;0;35.81782457675589;1;1
100426.354;-512;146;0;0;0;35.526789473082374;1;1
100430.344;-533;149;0;0;0;35.209499809561166;1;1
100434.331;-557;153;0;0;0;34.83967644335976;1;1
100438.32;-580;156;0;0;0;34.49617372383475;1;1
100443.051;-606;161;0;0;0;34.086671103715766;1;1
100446.353;-632;166;0;0;0;33.67785175619353;1;1
100451.347;-658;170;0;0;0;33.28146741392868;1;1
100455.338;-682;173;0;0;0;32.92498382721116;1;1
100459.051;-705;177;0;0;0;32.56865657392158;1;1
100463.045;-729;182;0;0;0;32.18597090774462;1;1
100467.033;-750;186;0;0;0;31.855873675973008;1;1
100471.024;-768;189;0;0;0;31.578352802710167;1;1
100475.012;-786;191;0;0;0;31.313997325280244;1;1
100479.001;-801;194;0;0;0;31.07593788947124;1;1
100482.993;-813;196;0;0;0;30.89043693932035;1;1
100486.982;-824;197;0;0;0;30.731222651674276;1;1
100490.844;-836;199;0;0;0;30.545811362936767;1;1
100494.837;-848;201;0;0;0;30.36036665290339;1;1
100498.828;-858;202;0;0;0;30.214335056675313;1;1
100503.078;-868;203;0;0;0;30.068216511221863;1;1
100507.069;-878;206;0;0;0;29.89595694929681;1;1
100511.057;-886;207;0;0;0;29.77623201030804;1;1
100515.045;-894;208;0;0;0;29.656519607744674;1;1
100519.036;-903;209;0;0;0;29.52369110148336;1;1
100523.025;-911;210;0;0;0;29.404004071876987;1;1
100527.013;-919;211;0;0;0;29.28432996028869;1;1
100531.001;-926;212;0;0;0;29.177793790490337;1;1
100534.993;-934;212;0;0;0;29.071267246988658;1;1
100538.983;-942;213;0;0;0;28.951628587510015;1;1
100542.968;-951;214;0;0;0;28.8188809969716;1;1
100546.961;-960;215;0;0;0;28.68614427868172;1;1
100550.95;-968;215;0;0;0;28.57966692379619;1;1
100555.051;-974;215;0;0;0;28.49940141416077;1;1
100559.051;-981;215;0;0;0;28.406061620003335;1;1
100563.047;-988;215;0;0;0;28.312733108551924;1;1
100567.051;-994;215;0;0;0;28.232530626424886;1;1
100570.612;-1001;215;0;0;0;28.139381585336814;1;1
100574.598;-1008;215;0;0;0;28.046084885922877;1;1
100579.488;-1016;215;0;0;0;27.939349417688867;1;1
100583.051;-1024;215;0;0;0;27.83311208282746;1;1
100587.051;-1032;215;0;0;0;27.726725758168886;1;1
100591.051;-1041;215;0;0;0;27.607235519372168;1;1
100596.889;-1050;214;0;0;0;27.50020933337696;1;1
100598.887;-1058;213;0;0;0;27.407692694143805;1;1
100603.124;-1066;212;0;0;0;27.314378928982617;1;1
100607.11;-1073;211;0;0;0;27.234277436593896;1;1
100611.115;-1080;209;0;0;0;27.167289178263058;1;1
100615.12;-1087;206;0;0;0;27.11341889251491;1;1
100619.051;-1094;204;0;0;0;27.046470254054718;1;1
100623.113;-1100;200;0;0;0;27.0188108736857;1;1
100627.116;-1105;197;0;0;0;26.991175314539607;1;1
100631.113;-1109;194;0;0;0;26.976652965244725;1;1
100635.117;-1113;190;0;0;0;26.975237164830222;1;1
100639.116;-1118;185;0;0;0;26.973823280721533;1;1
100643.051;-1121;182;0;0;0;26.97243216908407;1;1
100647.113;-1123;177;0;0;0;27.010312631721966;1;1
100651.314;-1126;173;0;0;0;27.021930353923075;1;1
100655.31;-1128;167;0;0;0;27.072931515992696;1;1
100659.309;-1130;161;0;0;0;27.12392627087879;1;1
100662.391;-1132;155;0;0;0;27.175242196070368;1;1
100667.316;-1133;150;0;0;0;27.22589653907757;1;1
100671.313;-1134;145;0;0;0;27.276875973368178;1;1
100675.309;-1134;140;0;0;0;27.340951026225632;1;1
100679.131;-1135;136;0;0;0;27.378881950474693;1;1
100683.324;-1135;131;0;0;0;27.442874284127406;1;1
100687.131;-1135;127;0;0;0;27.493900093821136;1;1
100691.309;-1135;123;0;0;0;27.544786965696787;1;1
100695.307;-1135;119;0;0;0;27.595733325048936;1;1
100699.089;-1135;115;0;0;0;27.64675255757017;1;1
100703.316;-1135;112;0;0;0;27.68450952949534;1;1
100707.131;-1135;109;0;0;0;27.722411888595925;1;1
100711.131;-1135;107;0;0;0;27.747148757859406;1;1
100715.126;-1135;105;0;0;0;27.771884854125325;1;1
100719.134;-1135;102;0;0;0;27.809706713648136;1;1
100723.133;-1135;99;0;0;0;27.847527885135797;1;1
100727.21;-1135;94;0;0;0;27.911500017163213;1;1
100731.207;-1136;89;0;0;0;27.96240360579907;1;1
100735.199;-1137;85;0;0;0;28.00021337235997;1;1
100739.185;-1138;79;0;0;0;28.06420068123491;1;1
100743.173;-1140;74;0;0;0;28.102002651849997;1;1
100747.162;-1142;69;0;0;0;28.139800307935797;1;1
100751.151;-1144;64;0;0;0;28.177594017460976;1;1
100755.225;-1146;61;0;0;0;28.189178598351592;1;1
100759.218;-1148;58;0;0;0;28.20079183635888;1;1
100763.216;-1151;54;0;0;0;28.212402014899393;1;1
100767.213;-1153;52;0;0;0;28.210926502698637;1;1
100771.217;-1155;50;0;0;0;28.209448561149994;1;1
100775.214;-1157;48;0;0;0;28.207973357857004;1;1
100779.222;-1160;47;0;0;0;28.180328670548647;1;1
100783.213;-1163;45;0;0;0;28.16577524975082;1;1
100787.218;-1164;44;0;0;0;28.164299614043134;1;1
100791.215;-1165;44;0;0;0;28.149746342923482;1;1
100795.249;-1166;44;0;0;0;28.135180977164527;1;1
100815.255;-1166;43;0;0;0;28.14089713049286;1;1
100823.381;-1166;43;0;0;0;28.137907178038958;1;1
100827.17;-1167;42;0;0;0;28.136513236987394;1;1
100831.166;-1167;41;0;0;0;28.1481171968889;1;1
100835.374;-1167;40;0;0;0;28.159641899298556;1;1
100839.372;-1167;40;0;0;0;28.15817016758739;1;1
100843.387;-1168;39;0;0;0;28.156692332698693;1;1
100847.387;-1168;39;0;0;0;28.155220173233552;1;1
100851.382;-1168;38;0;0;0;28.16682045794205;1;1
100855.374;-1169;37;0;0;0;28.165350867734595;1;1
100859.165;-1170;36;0;0;0;28.16395541438059;1;1
100863.162;-1171;34;0;0;0;28.175552721098434;1;1
100867.377;-1172;33;0;0;0;28.174000799456877;1;1
100871.377;-1172;33;0;0;0;28.172528196800215;1;1
100875.371;-1173;32;0;0;0;28.17105795663374;1;1
100896.741;-1173;32;0;0;0;28.16319400507489;1;1
100912.945;-1174;32;0;0;0;28.1441740756477;1;1
100935.41;-1175;30;0;0;0;28.148975344657178;1;1
100939.371;-1175;28;0;0;0;28.17363056017468;1;1
100943.172;-1176;27;0;0;0;28.172232549429868;1;1
100946.877;-1176;26;0;0;0;28.18392413770083;1;1
100951.373;-1176;25;0;0;0;28.195323468825222;1;1
100955.371;-1177;24;0;0;0;28.193852103431702;1;1
100959.384;-1177;24;0;0;0;28.19237537208062;1;1
100963.249;-1178;21;0;0;0;28.217055983513514;1;1
100967.237;-1178;21;0;0;0;28.21558739456496;1;1
100971.226;-1179;19;0;0;0;28.227168598881388;1;1
100975.216;-1179;18;0;0;0;28.238748229010294;1;1
100979.203;-1179;18;0;0;0;28.237279109023547;1;1
100983.126;-1180;17;0;0;0;28.235833720793167;1;1
100987.401;-1180;16;0;0;0;28.2473060648584;1;1
100991.162;-1180;16;0;0;0;28.24592001710463;1;1
100995.097;-1180;15;0;0;0;28.257515935001607;1;1
100999.098;-1181;14;0;0;0;28.25604105939334;1;1
101003.166;-1181;13;0;0;0;28.26758621502917;1;1
101007.324;-1182;12;0;0;0;28.26605308330855;1;1
101014.415;-1182;11;0;0;0;28.27648154122893;1;1
101019.029;-1183;10;0;0;0;28.274779998279776;1;1
101023.302;-1184;10;0;0;0;28.260163245413317;1;1
101027.311;-1184;9;0;0;0;28.271726290255145;1;1
101030.309;-1185;9;0;0;0;28.25758108716316;1;1
101039.302;-1185;8;0;0;0;28.267306182307593;1;1
101047.344;-1186;8;0;0;0;28.251305465838865;1;1
101055.087;-1188;7;0;0;0;28.235418156570553;1;1
101059.301;-1188;7;0;0;0;28.233867196309337;1;1
101063.285;-1190;6;0;0;0;28.21936669458581;1;1
101067.243;-1192;6;0;0;0;28.191843579608705;1;1
101071.236;-1194;6;0;0;0;28.164310456875423;1;1
101075.312;-1195;5;0;0;0;28.162814377678433;1;1
101079.305;-1198;4;0;0;0;28.13528566065684;1;1
101083.249;-1199;3;0;0;0;28.133839672949;1;1
101087.248;-1201;3;0;0;0;28.106313113136547;1;1
101091.233;-1202;3;0;0;0;28.091824146900745;1;1
101095.303;-1202;3;0;0;0;28.090334502856255;1;1
101103.286;-1203;2;0;0;0;28.087413136483125;1;1
101223.409;-1203;2;0;0;0;28.043527560992885;1;1
101231.22;-1203;1;0;0;0;28.053684529567413;1;1
101234.908;-1203;0;0;0;0;28.065344236663215;1;1
101239.115;-1203;-1;0;0;0;28.050804232943086;1;1
101243.17;-1203;-2;0;0;0;28.036321236215553;1;1
101247.224;-1203;-2;0;0;0;28.03484330525081;1;1
101265.175;-1203;-4;0;0;0;28.002300660702193;1;1
101267.224;-1203;-5;0;0;0;27.988554981975785;1;1
101271.234;-1203;-5;0;0;0;27.987096037856546;1;1
101351.097;-1203;-6;0;0;0;27.945085776804497;1;1
101359.255;-1203;-6;0;0;0;0;2;1
