timeInMsSinceStart;x;y;button;dx;dy;pace;Action;user
55292.575;-1717;669;0;0;0;-29.314831180089797;1;1
55300.139;-1718;669;0;0;0;-29.33489291165877;1;1
55304.565;-1718;669;0;0;0;-29.331546428719264;1;1
55308.363;-1719;669;0;0;0;-29.354447505485336;1;1
55317.069;-1720;670;0;0;0;-29.399395346423564;1;1
55320.407;-1721;670;0;0;0;-29.42263110461626;1;1
55324.469;-1721;671;0;0;0;-29.445313663692062;1;1
55331.689;-1722;671;0;0;0;-29.465594565472887;1;1
55340.574;-1722;672;0;0;0;-29.48460371932954;1;1
55344.562;-1723;672;0;0;0;-29.50732424056297;1;1
55348.56;-1724;673;0;0;0;-29.555777944762774;1;1
55356.581;-1724;673;0;0;0;-29.5496758107126;1;1
55363.695;-1725;674;0;0;0;-29.59573664920878;1;1
55476.591;-1725;675;0;0;0;-29.53565839267922;1;1
55532.56;-1725;675;0;0;0;-29.493299729591797;1;1
55548.23;-1725;674;0;0;0;-29.455848283222235;1;1
55556.125;-1725;674;0;0;0;-29.449892902263386;1;1
55580.443;-1724;673;0;0;0;-29.38037906626494;1;1
55612.582;-1723;673;0;0;0;-29.330661268324793;1;1
55620.607;-1723;672;0;0;0;-29.299077104637586;1;1
55732.562;-1722;671;0;0;0;-29.164467328467236;1;1
55736.562;-1721;670;0;0;0;-29.110511991963254;1;1
55740.567;-1721;670;0;0;0;-29.10754038225184;1;1
55744.573;-1721;669;0;0;0;-29.07908302564979;1;1
55756.563;-1720;669;0;0;0;-29.044722145958595;1;1
55780.355;-1719;668;0;0;0;-28.97620203369143;1;1
55796.363;-1719;667;0;0;0;-28.938944071125558;1;1
55836.572;-1719;667;0;0;0;-28.90935822877422;1;1
56004.575;-1719;666;0;0;0;-28.761075165955962;1;1
56020.571;-1720;666;0;0;0;-28.774739696163046;1;1
56044.57;-1720;666;0;0;0;-28.75727376289787;1;1
56252.572;-1721;666;0;0;0;-28.631938071482978;1;1
56260.572;-1721;666;0;0;0;-28.626176223294237;1;1
56264.139;-1722;667;0;0;0;-28.673913017232113;1;1
56268.564;-1723;668;0;0;0;-28.72102147645818;1;1
56272.562;-1724;668;0;0;0;-28.743281132299185;1;1
56292.364;-1724;669;0;0;0;-28.75410980807461;1;1
56966.746;-1724;669;0;0;0;0;2;1
57022.505;-1724;669;0;0;0;-28.235927364360307;1;1
57030.276;-1724;671;0;0;0;-28.279866741122174;1;1
57034.359;-1724;671;0;0;0;-28.277017654037945;1;1
57038.58;-1724;672;0;0;0;-28.29874484087606;1;1
57042.573;-1724;673;0;0;0;-28.320626795664655;1;1
57046.806;-1724;674;0;0;0;-28.34233665027473;1;1
57049.808;-1724;674;0;0;0;-28.340238049613472;1;1
57053.798;-1724;675;0;0;0;-28.362111957291294;1;1
57058.784;-1724;676;0;0;0;-28.38328442045957;1;1
57061.776;-1724;678;0;0;0;-28.43050611553009;1;1
57065.801;-1724;679;0;0;0;-28.45234013594104;1;1
57069.753;-1724;680;0;0;0;-28.474221067343972;1;1
57073.757;-1724;680;0;0;0;-28.4714106363767;1;1
57075.81;-1724;682;0;0;0;-28.51926848791159;1;1
57082.35;-1724;683;0;0;0;-28.53931708667398;1;1
57085.934;-1724;683;0;0;0;-28.53679646169353;1;1
57090.591;-1724;685;0;0;0;-28.582802555617945;1;1
57094.496;-1724;685;0;0;0;-28.58005256709358;1;1
57102.498;-1724;686;0;0;0;-28.599052152034336;1;1
57106.491;-1724;686;0;0;0;-28.59623942456386;1;1
57126.493;-1724;687;0;0;0;-28.60677661549139;1;1
57142.507;-1724;687;0;0;0;-28.595503074139625;1;1
57150.558;-1724;689;0;0;0;-28.639046668138477;1;1
57154.418;-1724;690;0;0;0;-28.660928691338796;1;1
57158.368;-1724;691;0;0;0;-28.68274305715878;1;1
57162.394;-1724;692;0;0;0;-28.704499524998333;1;1
57166.384;-1724;692;0;0;0;-28.701682703168256;1;1
57174.321;-1724;693;0;0;0;-28.72067067487232;1;1
57178.491;-1724;694;0;0;0;-28.74231309087705;1;1
57182.214;-1724;695;0;0;0;-28.764267168708844;1;1
57186.473;-1724;696;0;0;0;-28.78583793804314;1;1
57190.353;-1724;696;0;0;0;-28.783092629497986;1;1
57193.78;-1724;698;0;0;0;-28.829823988394534;1;1
57197.801;-1724;698;0;0;0;-28.82697508892249;1;1
57201.789;-1724;699;0;0;0;-28.848723144210048;1;1
57205.778;-1724;699;0;0;0;-28.84589561849765;1;1
57209.772;-1724;700;0;0;0;-28.867633302438826;1;1
57214.763;-1724;701;0;0;0;-28.88865917710163;1;1
57218.443;-1724;702;0;0;0;-28.910610847555944;1;1
57222.434;-1724;702;0;0;0;-28.907776995141944;1;1
57226.377;-1724;704;0;0;0;-28.954094131012486;1;1
57230.226;-1724;705;0;0;0;-28.975913379109876;1;1
57234.5;-1724;707;0;0;0;-29.021979189473086;1;1
57238.029;-1724;708;0;0;0;-29.044015850028977;1;1
57242.512;-1724;710;0;0;0;-29.089916440749302;1;1
57246.379;-1724;711;0;0;0;-29.11170135262881;1;1
57250.485;-1724;714;0;0;0;-29.182398532014908;1;1
57254.36;-1724;715;0;0;0;-29.20416467094649;1;1
57258.375;-1724;717;0;0;0;-29.2503651633255;1;1
57262.493;-1724;718;0;0;0;-29.271946095649923;1;1
57265.52;-1724;721;0;0;0;-29.34337596472789;1;1
57270.475;-1724;722;0;0;0;-29.364340768832527;1;1
57274.49;-1724;724;0;0;0;-29.410507223811727;1;1
57278.499;-1724;726;0;0;0;-29.456668921168756;1;1
57281.849;-1724;727;0;0;0;-29.47877359080549;1;1
57285.812;-1725;729;0;0;0;-29.549475938205056;1;1
57290.431;-1725;730;0;0;0;-29.57064888988449;1;1
57294.495;-1725;731;0;0;0;-29.592219702838214;1;1
57297.974;-1725;732;0;0;0;-29.61421091844087;1;1
57302.517;-1725;735;0;0;0;-29.684450128040236;1;1
57306.078;-1725;736;0;0;0;-29.70636945002848;1;1
57310.495;-1725;738;0;0;0;-29.752168844881602;1;1
57313.872;-1725;739;0;0;0;-29.77421222396824;1;1
57317.899;-1725;742;0;0;0;-29.844783602285965;1;1
57322.493;-1725;743;0;0;0;-29.865924783048193;1;1
57324.019;-1725;745;0;0;0;-29.913807076572876;1;1
57330.329;-1725;747;0;0;0;-29.958174664829752;1;1
57334.42;-1725;747;0;0;0;-29.9551728064443;1;1
57338.426;-1725;749;0;0;0;-30.00121547781564;1;1
57342.521;-1725;751;0;0;0;-30.047183628746694;1;1
57346.377;-1725;752;0;0;0;-30.068832651030384;1;1
57350.496;-1725;753;0;0;0;-30.090283827765173;1;1
57354.492;-1725;756;0;0;0;-30.160783661374694;1;1
57358.491;-1725;758;0;0;0;-30.20678872363442;1;1
57362.326;-1725;758;0;0;0;-30.20395329607249;1;1
57366.318;-1725;760;0;0;0;-30.249950495074945;1;1
57370.308;-1724;762;0;0;0;-30.27146850956039;1;1
57374.489;-1724;764;0;0;0;-30.317309921355577;1;1
57376.979;-1724;766;0;0;0;-30.364398225094487;1;1
57382.346;-1724;766;0;0;0;-30.360411354461128;1;1
57386.412;-1724;767;0;0;0;-30.381853667342916;1;1
57390.49;-1724;769;0;0;0;-30.427742391395032;1;1
57394.373;-1724;771;0;0;0;-30.473767295758382;1;1
57398.366;-1724;772;0;0;0;-30.495246470921096;1;1
57402.383;-1723;775;0;0;0;-30.541156029459962;1;1
57406.491;-1723;776;0;0;0;-30.56253848434846;1;1
57410.502;-1723;776;0;0;0;-30.559541538423552;1;1
57413.973;-1723;778;0;0;0;-30.6058396626552;1;1
57418.154;-1723;778;0;0;0;-30.602711854911274;1;1
57422.508;-1723;779;0;0;0;-30.623895764764093;1;1
57426.497;-1723;780;0;0;0;-30.645348517525157;1;1
57430.163;-1723;781;0;0;0;-30.667039134758443;1;1
57433.518;-1723;782;0;0;0;-30.68895906789226;1;1
57438.505;-1722;782;0;0;0;-30.660789111476717;1;1
57442.509;-1722;783;0;0;0;-30.682218642955764;1;1
57446.559;-1722;784;0;0;0;-30.703609484088492;1;1
57450.421;-1722;785;0;0;0;-30.72513717259472;1;1
57454.604;-1722;785;0;0;0;-30.72199846746559;1;1
57486.55;-1722;786;0;0;0;-30.722451252388893;1;1
57494.573;-1722;786;0;0;0;-30.716437607595974;1;1
57502.57;-1722;787;0;0;0;-30.73483852245142;1;1
57510.576;-1721;788;0;0;0;-30.728837543440147;1;1
57565.962;-1721;789;0;0;0;-30.71174156641816;1;1
57570.266;-1721;789;0;0;0;-30.708522569631697;1;1
57574.568;-1719;791;0;0;0;-30.705305742907566;1;1
57578.571;-1719;791;0;0;0;-30.702313099121188;1;1
57582.568;-1719;793;0;0;0;-30.74801596783665;1;1
57586.574;-1718;794;0;0;0;-30.745017499708553;1;1
57590.567;-1718;794;0;0;0;-30.74202934391203;1;1
57594.581;-1718;795;0;0;0;-30.763364162734884;1;1
57598.579;-1718;796;0;0;0;-30.784706800125146;1;1
57602.569;-1718;796;0;0;0;-30.781717907966414;1;1
57606.572;-1718;797;0;0;0;-30.803050864571805;1;1
57610.571;-1717;799;0;0;0;-30.82438266571013;1;1
57613.793;-1717;799;0;0;0;-30.821966628300174;1;1
57618.355;-1717;800;0;0;0;-30.842870461306212;1;1
57622.552;-1717;801;0;0;0;-30.86404364453037;1;1
57626.554;-1717;802;0;0;0;-30.88535897067805;1;1
57630.286;-1716;802;0;0;0;-30.858239121881024;1;1
57654.487;-1716;803;0;0;0;-30.864392552300565;1;1
57765.937;-1716;803;0;0;0;-30.781021149469975;1;1
58088.349;-1717;803;0;0;0;-30.566402900975294;1;1
58092.443;-1718;802;0;0;0;-30.563393720763987;1;1
58096.332;-1718;802;0;0;0;-30.560535768750757;1;1
58100.452;-1719;801;0;0;0;-30.55750864223324;1;1
58104.448;-1720;801;0;0;0;-30.57861298632826;1;1
58108.439;-1721;801;0;0;0;-30.599716953820053;1;1
58112.429;-1721;800;0;0;0;-30.572747251204774;1;1
58116.418;-1722;800;0;0;0;-30.59384920395069;1;1
58120.407;-1722;799;0;0;0;-30.566885969655154;1;1
58124.446;-1723;799;0;0;0;-30.58794769023631;1;1
58128.387;-1724;798;0;0;0;-30.58505142997729;1;1
58132.296;-1725;798;0;0;0;-30.606202935605726;1;1
58135.7;-1725;798;0;0;0;-30.603700266014375;1;1
58140.407;-1726;797;0;0;0;-30.600240286345233;1;1
58144.504;-1727;797;0;0;0;-30.62124600035492;1;1
58148.488;-1727;796;0;0;0;-30.594302000965808;1;1
58152.499;-1728;796;0;0;0;-30.615367444919713;1;1
58159.972;-1728;795;0;0;0;-30.585867000694424;1;1
58163.968;-1729;794;0;0;0;-30.58293302858585;1;1
58168.065;-1729;794;0;0;0;-30.57992548387451;1;1
58184.396;-1731;793;0;0;0;-30.59193669969244;1;1
58188.385;-1731;792;0;0;0;-30.565017622388066;1;1
58192.484;-1732;791;0;0;0;-30.562012133790507;1;1
58196.373;-1732;790;0;0;0;-30.535174386069095;1;1
58216.367;-1733;790;0;0;0;-30.544512273187816;1;1
58224.488;-1734;789;0;0;0;-30.538566314029325;1;1
58228.493;-1734;788;0;0;0;-30.511666505999052;1;1
58232.241;-1734;788;0;0;0;-30.508925790069735;1;1
58240.493;-1735;787;0;0;0;-30.502893270112875;1;1
58244.496;-1735;786;0;0;0;-30.47600866064914;1;1
58248.253;-1735;786;0;0;0;-30.473265626784045;1;1
58252.5;-1736;785;0;0;0;-30.470165432157852;1;1
58263.645;-1736;784;0;0;0;-30.438084744704934;1;1
58272.549;-1737;784;0;0;0;-30.45553872041054;1;1
58352.575;-1737;783;0;0;0;-30.37339827521157;1;1
58356.46;-1738;782;0;0;0;-30.370578646501112;1;1
58359.853;-1738;781;0;0;0;-30.344223437084935;1;1
58363.853;-1738;780;0;0;0;-30.317432839241203;1;1
58367.839;-1739;780;0;0;0;-30.338434553976757;1;1
58371.831;-1740;778;0;0;0;-30.311655411941842;1;1
58375.822;-1741;778;0;0;0;-30.3326500525746;1;1
58383.797;-1741;777;0;0;0;-30.3029941220788;1;1
58391.804;-1742;777;0;0;0;-30.321076082097726;1;1
58399.779;-1742;776;0;0;0;-30.291433668491695;1;1
58407.731;-1743;775;0;0;0;-30.285684937613876;1;1
58415.717;-1743;775;0;0;0;-30.27991382274487;1;1
58419.701;-1743;774;0;0;0;-30.253176619333487;1;1
58423.715;-1743;773;0;0;0;-30.226422865317932;1;1
58439.833;-1744;773;0;0;0;-30.23865212305147;1;1
58447.915;-1744;771;0;0;0;-30.185139336129126;1;1
58451.818;-1744;771;0;0;0;-30.18233060089468;1;1
58455.811;-1744;770;0;0;0;-30.155619205234235;1;1
58459.917;-1744;769;0;0;0;-30.128831742631128;1;1
58463.937;-1745;768;0;0;0;-30.125945040647387;1;1
58472.468;-1745;767;0;0;0;-30.095991916831355;1;1
58476.449;-1745;767;0;0;0;-30.093137187392944;1;1
58479.991;-1746;766;0;0;0;-30.090597715058667;1;1
58488.501;-1746;766;0;0;0;-30.08449813697636;1;1
58492.5;-1747;764;0;0;0;-30.05781508789422;1;1
58504.486;-1747;764;0;0;0;-30.049236698194633;1;1
58508.502;-1747;763;0;0;0;-30.02255500990375;1;1
58512.366;-1747;763;0;0;0;-30.019793304319595;1;1
58527.839;-1747;762;0;0;0;-29.98494184777492;1;1
58535.846;-1747;761;0;0;0;-29.9554363513717;1;1
58543.825;-1747;761;0;0;0;-29.949750551168183;1;1
58551.989;-1748;760;0;0;0;-29.943935154422466;1;1
58568.224;-1748;760;0;0;0;-29.932377315233133;1;1
58576.373;-1748;759;0;0;0;-29.902809214419925;1;1
58579.907;-1748;759;0;0;0;-29.90029748181501;1;1
58584.506;-1750;757;0;0;0;-29.897029449690987;1;1
58588.498;-1750;757;0;0;0;-29.89419332859985;1;1
58592.532;-1750;756;0;0;0;-29.867566923130934;1;1
58596.276;-1751;755;0;0;0;-29.864910106264198;1;1
58600.539;-1751;754;0;0;0;-29.838129099891976;1;1
58616.432;-1752;754;0;0;0;-29.850615125712768;1;1
58624.566;-1752;753;0;0;0;-29.821107308524216;1;1
58631.886;-1752;753;0;0;0;-29.81592535516619;1;1
58640.566;-1752;752;0;0;0;-29.786049064292033;1;1
58672.569;-1753;752;0;0;0;-29.78715794986755;1;1
58752.577;-1753;751;0;0;0;-29.70707404730834;1;1
58760.356;-1753;750;0;0;0;-29.677938279781024;1;1
58764.354;-1753;748;0;0;0;-29.62780168787125;1;1
58768.544;-1753;748;0;0;0;-29.624864271625743;1;1
58772.571;-1753;747;0;0;0;-29.598381898339422;1;1
58776.571;-1753;746;0;0;0;-29.57192346010241;1;1
58780.569;-1753;745;0;0;0;-29.5454714267378;1;1
58784.652;-1751;742;0;0;0;-29.42435298059353;1;1
58787.832;-1751;742;0;0;0;-29.422139947449317;1;1
58792.581;-1750;741;0;0;0;-29.37153846841474;1;1
58796.622;-1748;739;0;0;0;-29.274146589461424;1;1
58800.569;-1745;736;0;0;0;-29.129549937577174;1;1
58804.571;-1744;735;0;0;0;-29.079510094892825;1;1
58808.571;-1741;733;0;0;0;-28.95856216507354;1;1
58812.461;-1739;731;0;0;0;-28.86134955670527;1;1
58816.455;-1737;729;0;0;0;-28.764084119890406;1;1
58820.486;-1734;727;0;0;0;-28.643178992052675;1;1
58824.382;-1733;726;0;0;0;-28.59328031918608;1;1
58828.37;-1731;724;0;0;0;-28.49607161804735;1;1
58832.509;-1727;724;0;0;0;-28.398779920370956;1;1
58836.511;-1724;724;0;0;0;-28.325222885721736;1;1
58840.512;-1720;723;0;0;0;-28.2044368130262;1;1
58844.51;-1718;723;0;0;0;-28.15453428656587;1;1
58848.521;-1717;723;0;0;0;-28.128249893355907;1;1
58852.511;-1714;721;0;0;0;-28.00752396390817;1;1
58856.511;-1711;721;0;0;0;-27.934039963009003;1;1
58860.523;-1710;720;0;0;0;-27.884172594197974;1;1
58864.51;-1708;718;0;0;0;-27.787114253413243;1;1
58868.513;-1707;718;0;0;0;-27.760882301271383;1;1
58872.376;-1705;717;0;0;0;-27.687538877329075;1;1
58876.504;-1703;716;0;0;0;-27.614036115430164;1;1
58880.148;-1702;715;0;0;0;-27.5644619604643;1;1
58884.514;-1700;715;0;0;0;-27.51442755348577;1;1
58888.373;-1697;714;0;0;0;-27.417541743207305;1;1
58892.514;-1694;714;0;0;0;-27.344084631050794;1;1
58896.376;-1692;712;0;0;0;-27.247230684656383;1;1
58900.512;-1689;711;0;0;0;-27.150218906011297;1;1
58904.355;-1686;710;0;0;0;-27.053413013300187;1;1
58908.114;-1684;710;0;0;0;-27.003846361840175;1;1
58912.279;-1681;708;0;0;0;-26.883284944992553;1;1
58916.23;-1679;708;0;0;0;-26.833621150250757;1;1
58920.37;-1677;707;0;0;0;-26.760269925537838;1;1
58924.514;-1675;707;0;0;0;-26.71050552944006;1;1
58928.446;-1673;706;0;0;0;-26.637311249603655;1;1
58932.458;-1670;706;0;0;0;-26.56408044640666;1;1
58936.439;-1668;706;0;0;0;-26.514451247960977;1;1
58940.512;-1667;705;0;0;0;-26.464773983642505;1;1
58944.517;-1666;704;0;0;0;-26.415148581087085;1;1
58948.225;-1664;704;0;0;0;-26.365717046894552;1;1
58952.511;-1664;704;0;0;0;-26.363054744402763;1;1
58956.516;-1663;704;0;0;0;-26.33701022024407;1;1
58960.51;-1663;704;0;0;0;-26.33453246535531;1;1
59040.461;-1663;704;0;0;0;0;2;1
59248.487;-1662;704;0;0;0;-26.13370443037649;1;1
59392.582;-1661;703;0;0;0;-25.99926059501931;1;1
59400.569;-1660;703;0;0;0;-25.971106048791828;1;1
59404.563;-1660;703;0;0;0;-25.968688009664643;1;1
59408.574;-1658;702;0;0;0;-25.89633303961624;1;1
59412.36;-1658;701;0;0;0;-25.870740968087322;1;1
59416.488;-1657;701;0;0;0;-25.84494742114617;1;1
59474.556;-1657;701;0;0;1;0;3;1
59514.649;-1657;701;0;0;1;0;3;1
59562.382;-1657;701;0;0;1;0;3;1
59582.881;-1657;700;0;0;0;-25.72189974151348;1;1
59614.971;-1657;700;0;0;0;-25.70275221730313;1;1
59621.954;-1657;699;0;0;0;-25.6753956904347;1;1
59629.922;-1657;698;0;0;0;-25.647462182457573;1;1
59633.948;-1657;697;0;0;0;-25.621880724417984;1;1
59637.929;-1657;695;0;0;0;-25.57314566524052;1;1
59641.89;-1657;695;0;0;0;-25.570797342667902;1;1
59646.881;-1657;694;0;0;0;-25.544658716173664;1;1
59653.885;-1657;694;0;0;0;-25.5405120960746;1;1
59669.818;-1657;693;0;0;0;-25.507916246274505;1;1
59673.806;-1657;693;0;0;0;-25.505559690781805;1;1
59678.451;-1656;692;0;0;0;-25.456488814988635;1;1
59682.445;-1656;691;0;0;0;-25.43097276620751;1;1
59686.432;-1656;690;0;0;0;-25.405465556314272;1;1
59702.434;-1655;689;0;0;0;-25.349753089932335;1;1
59706.424;-1655;688;0;0;0;-25.32426341983992;1;1
59710.444;-1655;688;0;0;0;-25.321907058092737;1;1
59718.427;-1655;687;0;0;0;-25.29408715421386;1;1
59721.971;-1655;685;0;0;0;-25.24573284636914;1;1
59726.443;-1655;685;0;0;0;-25.24312063648018;1;1
59730.647;-1654;683;0;0;0;-25.171259418978853;1;1
59734.435;-1654;682;0;0;0;-25.145920364744004;1;1
59737.937;-1654;681;0;0;0;-25.120751938588786;1;1
59742.491;-1653;679;0;0;0;-25.04871894884011;1;1
59746.269;-1653;678;0;0;0;-25.02340335769669;1;1
59750.437;-1653;676;0;0;0;-24.974741979696923;1;1
59754.428;-1653;676;0;0;0;-24.972437250450493;1;1
59758.521;-1652;673;0;0;0;-24.877592304075204;1;1
59762.444;-1652;672;0;0;0;-24.852217732152138;1;1
59766.495;-1651;671;0;0;0;-24.80365812579398;1;1
59770.122;-1651;668;0;0;0;-24.7322359848255;1;1
59774.494;-1651;665;0;0;0;-24.660401199073295;1;1
59778.518;-1650;663;0;0;0;-24.588778675132108;1;1
59782.49;-1649;659;0;0;0;-24.470983663989315;1;1
59786.482;-1649;656;0;0;0;-24.399410024114054;1;1
59790.495;-1648;653;0;0;0;-24.304734423645566;1;1
59794.49;-1648;650;0;0;0;-24.23318767162335;1;1
59798.489;-1648;647;0;0;0;-24.16165189194743;1;1
59802.493;-1648;644;0;0;0;-24.090126544995897;1;1
59806.484;-1647;641;0;0;0;-23.995526808857985;1;1
59810.499;-1645;635;0;0;0;-23.808560514571575;1;1
59814.194;-1644;630;0;0;0;-23.667984861818336;1;1
59818.487;-1642;623;0;0;0;-23.457843069800475;1;1
59822.497;-1641;616;0;0;0;-23.270981109642566;1;1
59826.495;-1640;610;0;0;0;-23.10724429883572;1;1
59829.924;-1640;603;0;0;0;-22.943839044860443;1;1
59834.491;-1640;598;0;0;0;-22.82602112863296;1;1
59838.5;-1640;591;0;0;0;-22.662364940555257;1;1
59842.491;-1640;587;0;0;0;-22.567975295405105;1;1
59846.239;-1640;582;0;0;0;-22.450655397622103;1;1
59850.492;-1640;576;0;0;0;-22.31002420303091;1;1
59854.501;-1640;571;0;0;0;-22.19261463927289;1;1
59858.496;-1640;565;0;0;0;-22.052166799544814;1;1
59862.372;-1640;560;0;0;0;-21.934870042814513;1;1
59866.507;-1640;554;0;0;0;-21.794401076020716;1;1
59870.502;-1640;550;0;0;0;-21.70015027527021;1;1
59874.5;-1640;544;0;0;0;-21.559798129268998;1;1
59878.514;-1640;537;0;0;0;-21.396407483236732;1;1
59882.495;-1640;530;0;0;0;-21.233063231555107;1;1
59886.499;-1640;525;0;0;0;-21.115842248245215;1;1
59890.501;-1640;518;0;0;0;-20.95254366415594;1;1
59894.42;-1641;512;0;0;0;-20.835411016396293;1;1
59898.494;-1642;508;0;0;0;-20.764317232952155;1;1
59902.503;-1643;504;0;0;0;-20.69326779328375;1;1
59906.503;-1643;499;0;0;0;-20.57615254795442;1;1
59910.497;-1644;495;0;0;0;-20.50514068484866;1;1
59914.293;-1644;491;0;0;0;-20.411197629094257;1;1
59918.503;-1645;485;0;0;0;-20.294042010187287;1;1
59922.504;-1647;481;0;0;0;-20.24610557867274;1;1
59926.368;-1649;475;0;0;0;-20.152179587196304;1;1
59929.688;-1650;471;0;0;0;-20.081550901860837;1;1
59934.503;-1652;466;0;0;0;-20.01024413971562;1;1
59938.5;-1654;462;0;0;0;-19.96235335009388;1;1
59942.494;-1657;456;0;0;0;-19.89145023798025;1;1
59946.128;-1659;451;0;0;0;-19.820724425147773;1;1
59950.502;-1662;447;0;0;0;-19.795710568757233;1;1
59954.501;-1665;443;0;0;0;-19.770872390779967;1;1
59958.431;-1666;439;0;0;0;-19.70004200527648;1;1
59962.371;-1669;435;0;0;0;-19.675243876373745;1;1
59966.497;-1672;431;0;0;0;-19.650366143385547;1;1
59970.505;-1674;428;0;0;0;-19.62554641501547;1;1
59974.502;-1675;427;0;0;0;-19.6237417828457;1;1
59978.456;-1677;424;0;0;0;-19.59895342508849;1;1
59982.496;-1678;421;0;0;0;-19.551129527406186;1;1
59986.503;-1679;420;0;0;0;-19.549327737717753;1;1
59990.491;-1682;417;0;0;0;-19.547534821288618;1;1
59994.5;-1683;415;0;0;0;-19.52273781540288;1;1
59998.492;-1684;413;0;0;0;-19.497953002345618;1;1
60002.496;-1686;411;0;0;0;-19.496158118808346;1;1
60005.574;-1686;409;0;0;0;-19.448800309029025;1;1
60010.495;-1688;407;0;0;0;-19.446600325103024;1;1
60013.591;-1689;405;0;0;0;-19.422231591884714;1;1
60018.501;-1691;403;0;0;0;-19.42003992760209;1;1
60022.502;-1691;401;0;0;0;-19.372294011674622;1;1
60026.499;-1693;400;0;0;0;-19.39349286733068;1;1
60030.012;-1693;399;0;0;0;-19.36895129535893;1;1
60034.37;-1694;398;0;0;0;-19.367012069554086;1;1
60038.503;-1695;397;0;0;0;-19.365173323125305;1;1
60046.185;-1695;397;0;0;0;-19.361756575727966;1;1
60050.377;-1695;396;0;0;0;-19.33692712343918;1;1
60058.499;-1696;395;0;0;0;-19.333320964906303;1;1
60062.362;-1696;395;0;0;0;-19.331606269363892;1;1
60066.406;-1696;394;0;0;0;-19.306854537130327;1;1
60074.54;-1696;393;0;0;0;-19.280297259950714;1;1
60081.818;-1696;393;0;0;0;-19.277077024154476;1;1
60086.555;-1698;392;0;0;0;-19.297928067971295;1;1
60090.551;-1698;390;0;0;0;-19.250270123277904;1;1
60094.548;-1698;390;0;0;0;-19.24850487410457;1;1
60097.703;-1699;389;0;0;0;-19.247111717393857;1;1
60106.563;-1700;388;0;0;0;-19.243200475891918;1;1
60110.56;-1701;387;0;0;0;-19.241436522993986;1;1
60114.556;-1701;387;0;0;0;-19.23967333465435;1;1
60122.564;-1703;385;0;0;0;-19.236140870638742;1;1
60126.549;-1703;385;0;0;0;-19.234383503162164;1;1
60130.501;-1704;384;0;0;0;-19.232641005631933;1;1
60134.586;-1704;384;0;0;0;-19.230840198158795;1;1
60161.824;-1705;383;0;0;0;-19.218841373249667;1;1
60178.564;-1705;382;0;0;0;-19.18857646797705;1;1
60186.576;-1706;382;0;0;0;-19.20795065383612;1;1
60194.475;-1707;381;0;0;0;-19.20447774258254;1;1
60198.464;-1708;380;0;0;0;-19.202724397395507;1;1
60202.566;-1708;379;0;0;0;-19.178036232711417;1;1
60210.571;-1709;379;0;0;0;-19.197404785448523;1;1
60218.572;-1709;378;0;0;0;-19.171013793178393;1;1
60222.563;-1710;378;0;0;0;-19.192138607226273;1;1
60226.563;-1711;377;0;0;0;-19.19038268596556;1;1
60230.561;-1711;376;0;0;0;-19.165757131800078;1;1
60234.567;-1711;375;0;0;0;-19.141132578756498;1;1
60238.569;-1712;375;0;0;0;-19.162247573403185;1;1
60242.569;-1713;374;0;0;0;-19.160495028537476;1;1
60246.165;-1715;372;0;0;0;-19.158919764318767;1;1
60250.488;-1716;371;0;0;0;-19.15702637321303;1;1
60254.485;-1717;370;0;0;0;-19.15527609678928;1;1
60258.515;-1718;369;0;0;0;-19.15351169351602;1;1
60262.358;-1719;367;0;0;0;-19.128975253025263;1;1
60266.499;-1720;367;0;0;0;-19.150017120755162;1;1
60270.499;-1722;366;0;0;0;-19.17111677262041;1;1
60274.505;-1723;366;0;0;0;-19.19220993682153;1;1
60278.503;-1725;364;0;0;0;-19.190456969558177;1;1
60282.497;-1727;363;0;0;0;-19.211549773561845;1;1
60286.499;-1727;363;0;0;0;-19.209793605043718;1;1
60290.498;-1729;363;0;0;0;-19.25371812022227;1;1
60294.503;-1731;362;0;0;0;-19.27479453388751;1;1
60298.496;-1734;361;0;0;0;-19.3187077319063;1;1
60302.508;-1735;361;0;0;0;-19.339771262337468;1;1
60306.176;-1738;361;0;0;0;-19.40664568937645;1;1
60310.452;-1740;361;0;0;0;-19.450409503031764;1;1
60314.149;-1742;360;0;0;0;-19.471595234065692;1;1
60318.509;-1744;360;0;0;0;-19.515307327744544;1;1
60322.506;-1745;360;0;0;0;-19.536349923779706;1;1
60326.503;-1747;359;0;0;0;-19.557388681032364;1;1
60330.134;-1748;359;0;0;0;-19.57858711377101;1;1
60334.501;-1750;359;0;0;0;-19.622269487046953;1;1
60338.498;-1753;358;0;0;0;-19.66610916365171;1;1
60342.503;-1756;358;0;0;0;-19.73274967585822;1;1
60346.184;-1758;358;0;0;0;-19.776713829605068;1;1
60350.368;-1760;358;0;0;0;-19.820443206549935;1;1
60354.506;-1761;358;0;0;0;-19.841378894643167;1;1
60358.503;-1763;358;0;0;0;-19.885178600373493;1;1
60362.364;-1767;358;0;0;0;-19.97463631625568;1;1
60366.537;-1770;358;0;0;0;-20.041135627872364;1;1
60370.505;-1772;358;0;0;0;-20.0849183966408;1;1
60374.503;-1775;358;0;0;0;-20.15147526579659;1;1
60378.509;-1777;358;0;0;0;-20.19522261266826;1;1
60382.496;-1779;358;0;0;0;-20.23897073529161;1;1
